PID,group,id_in_group,role,payoff,participant_label,initialized_round,time_start_round,assigned_seed,seed,round_time_left,round_timed_out,waited_n_refresh,topic_number,interacted_topics,positioning_user,time_positioning,partition_user,I_understand,time_taskexplaination,tmp_ranking,click_rank,click_id,positioning_true,time_rankig,highlight,read_more_highlight,time_highlight,positioning_text,read_more_positioning,time_positioning_text,group.id_in_subsession,turn,leaning,leaning_strength,center_strength,age,gender,gender_open,comment
P26,1,26,,0.0,860403.0,1.0,1755618053.66,1.0,122.0,818.0,0.0,0.0,2.0,4132.0,-2.0,11.44,-1.0,1.0,9.15,5241980736.0,1.0,22.0,-1.0,32.65,3.0,0.0,30.82,-2.0,0.0,6.69,1,4,,,,,,,
P27,1,27,,0.0,114005.0,1.0,1755618064.99,1.0,114.0,864.0,0.0,0.0,4.0,3214.0,2.0,9.68,1.0,1.0,1.71,1254780936.0,2.0,45.0,0.0,24.44,3.0,0.0,2.83,1.0,0.0,7.92,1,4,,,,,,,
P28,1,28,,0.0,524599.0,1.0,1755618003.23,1.0,112.0,880.0,0.0,0.0,2.0,1342.0,0.0,6.71,0.0,1.0,5.87,4256793801.0,1.0,22.0,-1.0,5.66,3.0,0.0,4.84,1.0,0.0,7.0,1,4,,,,,,,
P29,1,29,,0.0,881882.0,1.0,1755618171.02,1.0,124.0,864.0,0.0,0.0,4.0,3124.0,0.0,4.92,0.0,1.0,3.4,2143685709.0,6.0,45.0,0.0,7.52,3.0,1.0,22.48,-1.0,0.0,3.34,1,4,,,,,,,
P30,1,30,,0.0,233320.0,1.0,1755618506.47,1.0,233.0,794.0,0.0,0.0,3.0,1243.0,1.0,35.36,1.0,1.0,3.15,9670834251.0,0.0,39.0,2.0,15.65,3.0,0.0,53.92,2.0,0.0,4.05,1,4,,,,,,,
P31,1,31,,0.0,953131.0,1.0,1755618337.8,1.0,212.0,786.0,0.0,0.0,2.0,4312.0,-2.0,7.51,-1.0,1.0,6.16,3250476189.0,2.0,25.0,0.0,15.58,0.0,1.0,86.91,0.0,0.0,3.64,1,4,,,,,,,
P32,1,32,,0.0,164071.0,1.0,1755618988.84,1.0,111.0,778.0,0.0,0.0,1.0,2341.0,2.0,22.76,1.0,1.0,4.81,4365871209.0,0.0,14.0,0.0,20.75,1.0,1.0,76.3,-2.0,1.0,50.14,1,4,,,,,,,
P33,1,33,,0.0,198306.0,1.0,1755618387.39,1.0,121.0,837.0,0.0,0.0,1.0,4231.0,-2.0,3.22,-1.0,1.0,3.27,5436071298.0,1.0,14.0,0.0,15.04,3.0,1.0,42.03,-1.0,0.0,3.7,1,4,,,,,,,
P34,1,34,,0.0,962073.0,1.0,1755618286.34,1.0,132.0,856.0,0.0,0.0,2.0,1342.0,-1.0,4.01,-1.0,1.0,2.66,4527109836.0,1.0,25.0,0.0,4.92,3.0,1.0,34.84,2.0,0.0,5.68,1,4,,,,,,,
P35,1,35,,0.0,149235.0,1.0,1755618682.04,1.0,211.0,821.0,0.0,0.0,1.0,4231.0,-1.0,22.23,-1.0,1.0,15.45,6302415789.0,0.0,16.0,1.0,3.2,3.0,1.0,39.06,0.0,0.0,5.78,1,4,,,,,,,
P36,1,36,,0.0,305853.0,1.0,1755619219.85,1.0,113.0,660.0,0.0,0.0,3.0,1423.0,2.0,7.11,1.0,1.0,5.91,2456089371.0,1.0,34.0,0.0,13.08,3.0,1.0,215.91,0.0,1.0,16.09,1,4,,,,,,,
P37,1,37,,0.0,770904.0,1.0,1755618642.01,1.0,131.0,827.0,0.0,0.0,1.0,3421.0,1.0,27.35,1.0,1.0,2.47,4153728096.0,8.0,19.0,2.0,20.67,2.0,1.0,24.17,1.0,0.0,11.99,1,4,,,,,,,
P38,1,38,,0.0,417383.0,1.0,1755618616.33,1.0,221.0,792.0,0.0,0.0,1.0,3241.0,-2.0,4.53,-1.0,1.0,3.69,6534201789.0,0.0,16.0,1.0,74.18,2.0,1.0,27.88,-1.0,0.0,5.23,1,4,,,,,,,
P39,1,39,,0.0,271704.0,1.0,1755618771.54,1.0,121.0,834.0,0.0,0.0,1.0,4231.0,-2.0,10.75,-1.0,1.0,2.93,5436071298.0,4.0,10.0,-2.0,11.44,0.0,1.0,43.45,-1.0,0.0,5.38,1,4,,,,,,,
P40,1,40,,0.0,920641.0,1.0,1755618469.92,1.0,224.0,875.0,0.0,0.0,4.0,2314.0,-1.0,5.99,-1.0,1.0,2.01,1203546798.0,3.0,43.0,-1.0,4.19,3.0,0.0,14.65,1.0,0.0,4.8,1,4,,,,,,,
P41,1,41,,0.0,218037.0,1.0,1755618494.89,1.0,234.0,890.0,0.0,0.0,4.0,1324.0,1.0,2.66,1.0,1.0,1.6,8764152093.0,2.0,46.0,1.0,5.32,3.0,0.0,2.52,1.0,0.0,2.17,1,4,,,,,,,
P42,1,42,,0.0,828554.0,1.0,1755619202.04,1.0,212.0,770.0,0.0,0.0,2.0,1342.0,-1.0,24.37,-1.0,1.0,10.11,3250476189.0,2.0,25.0,0.0,87.71,3.0,1.0,9.54,0.0,0.0,7.66,1,4,,,,,,,
P43,1,43,,0.0,644499.0,1.0,1755620458.03,1.0,231.0,,1.0,0.0,1.0,2431.0,0.0,,,,,,,,,,,,,,,,1,4,,,,,,,
P44,1,44,,0.0,414673.0,1.0,1755618849.83,1.0,212.0,791.0,0.0,0.0,2.0,3142.0,-2.0,7.16,-1.0,1.0,3.0,3250476189.0,3.0,20.0,-2.0,7.49,2.0,1.0,92.07,0.0,0.0,5.23,1,4,,,,,,,
P45,1,45,,0.0,303537.0,1.0,1755619481.1,1.0,211.0,773.0,0.0,0.0,1.0,2341.0,0.0,15.38,0.0,1.0,8.58,4120596738.0,0.0,14.0,0.0,9.68,3.0,1.0,95.73,1.0,0.0,7.23,1,4,,,,,,,
P46,1,46,,0.0,336966.0,1.0,1755619162.94,1.0,112.0,831.0,0.0,0.0,2.0,3142.0,-2.0,3.49,-1.0,1.0,3.8,4257693801.0,3.0,27.0,1.0,10.24,3.0,1.0,53.75,2.0,1.0,7.38,1,4,,,,,,,
P47,1,47,,0.0,532363.0,1.0,1755620157.9,1.0,124.0,858.0,0.0,0.0,4.0,2314.0,-2.0,3.69,-1.0,1.0,5.37,2143685709.0,5.0,48.0,2.0,1.04,3.0,1.0,33.65,2.0,1.0,9.42,1,4,,,,,,,
P48,1,48,,0.0,583420.0,1.0,1755619017.01,1.0,222.0,837.0,0.0,0.0,2.0,1342.0,0.0,13.91,0.0,1.0,6.43,9127485036.0,6.0,25.0,0.0,22.6,3.0,0.0,22.83,-1.0,0.0,21.19,1,4,,,,,,,
P49,1,49,,0.0,193084.0,1.0,1755619157.8,1.0,124.0,829.0,0.0,0.0,4.0,2314.0,-2.0,3.68,-1.0,1.0,3.82,2143685709.0,0.0,42.0,-1.0,25.65,3.0,1.0,40.36,-2.0,0.0,2.83,1,4,,,,,,,
P50,1,50,,0.0,754163.0,1.0,1755619334.32,1.0,232.0,834.0,0.0,0.0,2.0,1342.0,-2.0,12.18,-1.0,1.0,9.39,2054139678.0,1.0,20.0,-2.0,32.47,0.0,1.0,13.88,0.0,0.0,6.11,1,4,,,,,,,
P51,1,51,,0.0,513903.0,1.0,1755619458.75,1.0,214.0,841.0,0.0,0.0,4.0,3124.0,-2.0,7.39,-1.0,1.0,4.15,1502348967.0,8.0,46.0,1.0,6.57,3.0,1.0,42.91,2.0,1.0,4.48,1,4,,,,,,,
P52,1,52,,0.0,963297.0,1.0,1755620233.23,1.0,213.0,818.0,0.0,0.0,3.0,2413.0,-2.0,30.25,-1.0,1.0,23.5,523478169.0,0.0,30.0,-2.0,2.74,2.0,1.0,27.94,-2.0,1.0,32.36,1,4,,,,,,,
P53,1,53,,0.0,281479.0,1.0,1755619730.71,1.0,232.0,831.0,0.0,0.0,2.0,1342.0,-2.0,32.72,-1.0,1.0,5.57,2054139678.0,0.0,22.0,-1.0,26.17,2.0,0.0,6.76,-2.0,0.0,11.12,1,4,,,,,,,
P54,1,54,,0.0,881172.0,1.0,1755619352.68,1.0,134.0,852.0,0.0,0.0,4.0,1234.0,-2.0,9.24,-1.0,1.0,5.48,1452708369.0,3.0,42.0,-1.0,29.32,0.0,0.0,5.61,-1.0,0.0,6.51,1,4,,,,,,,
P55,1,55,,0.0,493552.0,1.0,1755619557.15,1.0,131.0,868.0,0.0,0.0,1.0,3421.0,2.0,4.73,1.0,1.0,2.76,4153728906.0,6.0,18.0,2.0,20.57,3.0,0.0,6.6,-2.0,0.0,4.89,1,4,,,,,,,
P56,1,56,,0.0,128660.0,1.0,1755619931.07,1.0,122.0,806.0,0.0,0.0,2.0,1432.0,2.0,6.75,1.0,1.0,7.31,5241980736.0,4.0,29.0,2.0,25.45,2.0,1.0,56.13,2.0,0.0,5.12,1,4,,,,,,,
P57,1,57,,0.0,737338.0,1.0,1755619437.43,1.0,232.0,874.0,0.0,0.0,2.0,1342.0,1.0,20.85,1.0,1.0,1.41,7598604213.0,5.0,20.0,-2.0,3.8,0.0,0.0,2.58,2.0,0.0,2.49,1,4,,,,,,,
P58,1,58,,0.0,625521.0,1.0,1755619852.79,1.0,114.0,797.0,0.0,0.0,4.0,1324.0,2.0,6.82,1.0,1.0,4.17,1254780936.0,5.0,48.0,2.0,24.5,2.0,1.0,69.03,2.0,0.0,2.48,1,4,,,,,,,
P59,1,59,,0.0,164673.0,1.0,1755620371.81,1.0,234.0,765.0,0.0,0.0,4.0,2134.0,2.0,7.79,1.0,1.0,7.65,8764152093.0,3.0,44.0,0.0,6.39,2.0,1.0,115.81,0.0,0.0,6.9,1,4,,,,,,,
P60,1,60,,0.0,263696.0,1.0,1755620624.59,1.0,123.0,512.0,0.0,0.0,3.0,4213.0,0.0,177.15,0.0,1.0,57.11,435796218.0,6.0,36.0,1.0,76.32,0.0,1.0,78.79,1.0,0.0,5.28,1,4,,,,,,,
P61,1,61,,0.0,722469.0,1.0,1755620113.09,1.0,111.0,804.0,0.0,0.0,1.0,2431.0,2.0,11.85,1.0,1.0,5.87,4365871209.0,9.0,19.0,2.0,38.65,3.0,1.0,42.65,1.0,0.0,5.24,1,4,,,,,,,
P62,1,62,,0.0,474534.0,1.0,1755619895.4,1.0,134.0,808.0,0.0,0.0,4.0,2134.0,-2.0,6.57,-1.0,1.0,2.03,1452708369.0,7.0,43.0,-1.0,22.92,2.0,1.0,62.37,0.0,0.0,7.46,1,4,,,,,,,
P63,1,63,,0.0,779953.0,1.0,1755619787.39,1.0,222.0,875.0,0.0,0.0,2.0,1342.0,0.0,6.85,0.0,1.0,7.64,9127458036.0,4.0,24.0,0.0,3.61,2.0,1.0,9.12,0.0,1.0,20.99,1,4,,,,,,,
P64,1,64,,0.0,448258.0,1.0,1755619946.17,1.0,213.0,804.0,0.0,0.0,3.0,1423.0,-2.0,80.1,-1.0,1.0,2.32,523478169.0,0.0,30.0,-2.0,2.97,3.0,0.0,12.97,2.0,0.0,3.42,1,4,,,,,,,
P65,1,65,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,
P66,1,66,,0.0,648193.0,1.0,1755621107.5,1.0,221.0,827.0,0.0,0.0,1.0,2341.0,0.0,24.54,0.0,1.0,2.64,7543218069.0,3.0,13.0,-1.0,15.58,3.0,1.0,32.8,0.0,1.0,58.75,1,4,,,,,,,
P67,1,67,,0.0,482175.0,1.0,1755620258.24,1.0,233.0,845.0,0.0,0.0,3.0,1423.0,0.0,7.03,0.0,1.0,2.37,4609587213.0,3.0,39.0,2.0,10.49,3.0,1.0,36.43,0.0,0.0,8.38,1,4,,,,,,,
P68,1,68,,0.0,857712.0,1.0,1755620964.08,1.0,133.0,752.0,0.0,0.0,3.0,1243.0,2.0,11.0,1.0,1.0,9.86,4035927681.0,1.0,30.0,-2.0,32.61,2.0,1.0,96.08,2.0,0.0,5.26,1,4,,,,,,,
P69,1,69,,0.0,960644.0,1.0,1755620211.16,1.0,113.0,862.0,0.0,0.0,3.0,4213.0,2.0,3.28,1.0,1.0,1.74,2465089371.0,6.0,39.0,2.0,13.88,0.0,0.0,21.23,2.0,0.0,9.14,1,4,,,,,,,
P70,1,70,,0.0,494031.0,1.0,1755620765.54,1.0,223.0,838.0,0.0,0.0,3.0,4213.0,-1.0,26.63,-1.0,1.0,2.51,423569817.0,1.0,34.0,0.0,6.14,0.0,1.0,28.94,-1.0,0.0,5.5,1,4,,,,,,,
P71,1,71,,0.0,686198.0,1.0,1755620434.11,1.0,221.0,853.0,0.0,0.0,1.0,22431.0,0.0,16.52,0.0,1.0,2.04,7542138069.0,5.0,13.0,-1.0,2.08,0.0,1.0,27.54,-1.0,0.0,3.15,1,4,,,,,,,
P72,1,72,,0.0,811880.0,1.0,1755620992.73,1.0,113.0,722.0,0.0,0.0,3.0,4213.0,-2.0,14.03,-1.0,1.0,13.11,2465089371.0,4.0,30.0,-2.0,56.46,2.0,1.0,95.66,-2.0,1.0,17.57,1,4,,,,,,,
P73,1,73,,0.0,885551.0,1.0,1755621492.54,1.0,123.0,683.0,0.0,0.0,3.0,4123.0,0.0,12.98,0.0,1.0,18.05,435796218.0,3.0,35.0,0.0,54.48,3.0,1.0,133.96,-2.0,1.0,35.58,1,4,,,,,,,
P74,1,74,,0.0,172201.0,1.0,1755621113.13,1.0,123.0,644.0,0.0,0.0,3.0,1243.0,2.0,15.91,1.0,1.0,3.69,435769218.0,6.0,39.0,2.0,32.42,0.0,1.0,206.39,2.0,1.0,118.1,1,4,,,,,,,
P75,1,75,,0.0,787830.0,1.0,1755620596.09,1.0,234.0,799.0,0.0,0.0,4.0,1234.0,-2.0,9.83,-1.0,1.0,2.25,1235407698.0,5.0,40.0,-2.0,38.57,3.0,1.0,52.25,-2.0,0.0,1.99,1,4,,,,,,,
P76,1,76,,0.0,678560.0,1.0,1755620628.02,1.0,232.0,865.0,0.0,0.0,2.0,1432.0,1.0,10.71,1.0,1.0,2.89,7590864213.0,5.0,26.0,1.0,15.54,3.0,0.0,8.69,1.0,0.0,7.06,1,4,,,,,,,
P77,1,77,,0.0,719260.0,1.0,1755620942.24,1.0,223.0,746.0,0.0,0.0,3.0,2143.0,0.0,16.6,0.0,1.0,4.51,4053928617.0,3.0,33.0,-1.0,31.22,3.0,1.0,103.9,1.0,0.0,11.98,1,4,,,,,,,
P78,1,78,,0.0,968523.0,1.0,1755620923.63,1.0,121.0,837.0,0.0,0.0,1.0,2431.0,0.0,17.85,0.0,1.0,3.64,5430671298.0,1.0,14.0,0.0,10.96,3.0,0.0,33.07,-1.0,0.0,3.34,1,4,,,,,,,
P79,1,79,,0.0,944112.0,1.0,1755621407.53,1.0,211.0,767.0,0.0,0.0,1.0,3241.0,-2.0,23.31,-1.0,1.0,11.17,6302415789.0,4.0,14.0,0.0,24.89,3.0,0.0,75.02,-2.0,0.0,66.94,1,4,,,,,,,
P80,1,80,,0.0,656442.0,1.0,1755621121.66,1.0,211.0,739.0,0.0,0.0,1.0,4231.0,-2.0,7.44,-1.0,1.0,20.48,6302415789.0,6.0,15.0,0.0,20.5,3.0,1.0,114.33,0.0,0.0,11.89,1,4,,,,,,,
P81,1,81,,0.0,690757.0,1.0,1755621175.93,1.0,114.0,760.0,0.0,0.0,4.0,2314.0,-2.0,4.64,-1.0,1.0,4.07,1254783096.0,7.0,40.0,-2.0,19.12,3.0,1.0,113.98,-2.0,0.0,4.09,1,4,,,,,,,
P82,1,82,,0.0,447245.0,1.0,1755620994.47,1.0,123.0,854.0,0.0,8.0,3.0,1243.0,-2.0,30.77,-1.0,1.0,7.3,435769218.0,0.0,30.0,-2.0,1.97,3.0,0.0,8.19,-2.0,0.0,6.71,1,4,,,,,,,
P83,1,83,,0.0,112508.0,1.0,1755621035.89,1.0,233.0,870.0,0.0,6.0,3.0,2413.0,-2.0,23.45,-1.0,1.0,1.97,541283679.0,6.0,33.0,-1.0,1.02,3.0,1.0,5.02,-1.0,0.0,2.43,1,4,,,,,,,
P84,1,84,,0.0,495931.0,1.0,1755621741.07,1.0,123.0,723.0,0.0,0.0,3.0,2143.0,0.0,43.07,0.0,1.0,21.2,435796218.0,1.0,34.0,0.0,42.75,3.0,0.0,71.2,-1.0,0.0,19.26,1,4,,,,,,,
P85,1,85,,0.0,708114.0,1.0,1755621593.96,1.0,213.0,805.0,0.0,0.0,3.0,4444112233.0,-1.0,11.99,-1.0,1.0,8.62,523478169.0,1.0,35.0,0.0,24.44,3.0,1.0,52.25,0.0,1.0,6.15,1,4,,,,,,,
P86,1,86,,0.0,615442.0,1.0,1755621803.87,1.0,214.0,618.0,0.0,0.0,4.0,3124.0,-1.0,13.58,-1.0,1.0,3.7,1502348967.0,3.0,42.0,-1.0,46.41,3.0,1.0,220.35,-1.0,0.0,5.33,1,4,,,,,,,
P87,1,87,,0.0,260107.0,1.0,1755621820.1,1.0,223.0,803.0,0.0,0.0,3.0,2413.0,-2.0,19.58,-1.0,1.0,3.18,423569817.0,0.0,30.0,-2.0,49.04,0.0,1.0,26.07,0.0,0.0,18.31,1,4,,,,,,,
P88,1,88,,0.0,141235.0,1.0,1755621460.4,1.0,132.0,866.0,0.0,0.0,2.0,1432.0,-2.0,10.62,-1.0,1.0,2.02,4527108936.0,2.0,22.0,-1.0,11.19,2.0,1.0,11.49,-1.0,1.0,16.71,1,4,,,,,,,
P89,1,89,,0.0,962046.0,1.0,1755622415.61,1.0,214.0,598.0,0.0,0.0,4.0,3124.0,-2.0,9.4,-1.0,1.0,6.43,1502348967.0,0.0,41.0,-2.0,39.57,3.0,1.0,248.76,-1.0,0.0,3.78,1,4,,,,,,,
P90,1,90,,0.0,334393.0,1.0,1755621754.63,1.0,113.0,823.0,0.0,0.0,3.0,2413.0,-2.0,4.85,-1.0,1.0,5.86,2465089371.0,1.0,34.0,0.0,29.42,3.0,1.0,39.82,-2.0,0.0,3.59,1,4,,,,,,,
P91,1,91,,0.0,284197.0,1.0,1755621669.91,1.0,233.0,821.0,0.0,0.0,3.0,4213.0,-1.0,9.2,-1.0,1.0,1.86,541283679.0,0.0,30.0,-2.0,16.84,3.0,1.0,53.78,-1.0,0.0,3.16,1,4,,,,,,,
P92,1,92,,0.0,492365.0,1.0,1755622181.54,1.0,111.0,715.0,0.0,0.0,1.0,4231.0,-2.0,20.62,-1.0,1.0,2.79,4365817290.0,6.0,17.0,1.0,18.25,3.0,1.0,145.33,-1.0,0.0,5.97,1,4,,,,,,,
P93,1,93,,0.0,343667.0,1.0,1755622970.02,1.0,231.0,553.0,0.0,0.0,1.0,3421.0,-2.0,9.07,-1.0,1.0,9.24,4235017869.0,3.0,15.0,0.0,24.15,2.0,1.0,305.88,0.0,0.0,9.27,1,4,,,,,,,
P94,1,94,,0.0,133224.0,1.0,1755622518.88,1.0,114.0,857.0,0.0,0.0,4.0,1234.0,1.0,6.34,1.0,1.0,2.89,1254780396.0,0.0,41.0,-2.0,23.18,3.0,1.0,12.75,-1.0,0.0,3.05,1,4,,,,,,,
P95,1,95,,0.0,228730.0,1.0,1755621755.42,1.0,213.0,883.0,0.0,0.0,3.0,2143.0,2.0,3.06,1.0,1.0,2.54,6948370521.0,5.0,37.0,1.0,1.79,2.0,1.0,11.9,1.0,1.0,4.44,1,4,,,,,,,
P96,1,96,,0.0,681081.0,1.0,1755622006.04,1.0,121.0,811.0,0.0,0.0,1.0,2431.0,-2.0,9.61,-1.0,1.0,5.74,5430617298.0,4.0,16.0,1.0,17.7,2.0,1.0,58.11,0.0,0.0,3.21,1,4,,,,,,,
P97,1,97,,0.0,534977.0,1.0,1755622083.72,1.0,211.0,685.0,0.0,0.0,1.0,4231.0,-1.0,9.26,-1.0,1.0,4.45,6302415789.0,1.0,13.0,-1.0,19.04,0.0,1.0,183.42,-1.0,1.0,14.14,1,4,,,,,,,
P98,1,98,,0.0,195825.0,1.0,1755622824.06,1.0,234.0,769.0,0.0,0.0,4.0,1234.0,-1.0,15.74,-1.0,1.0,3.46,1235407698.0,6.0,47.0,1.0,40.97,3.0,1.0,73.55,2.0,0.0,9.51,1,4,,,,,,,
P99,1,99,,0.0,331384.0,1.0,1755622305.62,1.0,131.0,744.0,0.0,0.0,1.0,4231.0,2.0,6.17,1.0,1.0,100.9,4153728096.0,1.0,11.0,-2.0,33.3,3.0,1.0,17.59,-1.0,1.0,20.53,1,4,,,,,,,
P100,1,100,,0.0,105548.0,1.0,1755622977.62,1.0,134.0,620.0,0.0,0.0,4.0,1324.0,0.0,56.68,0.0,1.0,11.85,1425073869.0,6.0,43.0,-1.0,106.06,2.0,1.0,107.31,1.0,1.0,79.81,1,4,,,,,,,
P101,1,101,,0.0,317353.0,1.0,1755622290.76,1.0,113.0,803.0,0.0,0.0,3.0,1423.0,1.0,13.44,1.0,1.0,4.02,2456089371.0,2.0,35.0,0.0,8.71,0.0,1.0,72.39,-1.0,0.0,8.73,1,4,,,,,,,
P102,1,102,,0.0,865378.0,1.0,1755622196.29,1.0,221.0,872.0,0.0,0.0,1.0,4231.0,1.0,8.04,1.0,1.0,7.52,4986713052.0,3.0,16.0,1.0,4.03,3.0,1.0,9.91,0.0,0.0,7.57,1,4,,,,,,,
P103,1,103,,0.0,540953.0,1.0,1755622380.41,1.0,111.0,855.0,0.0,0.0,1.0,3421.0,1.0,2.76,1.0,1.0,3.01,4365781290.0,3.0,15.0,0.0,35.73,3.0,0.0,5.4,1.0,0.0,3.7,1,4,,,,,,,
P104,1,104,,0.0,876393.0,1.0,1755622268.37,1.0,131.0,873.0,0.0,0.0,1.0,2341.0,2.0,2.4,1.0,1.0,1.48,4153728096.0,6.0,18.0,2.0,3.25,2.0,1.0,21.73,0.0,0.0,11.32,1,4,,,,,,,
P105,1,105,,0.0,800988.0,1.0,1755622393.3,1.0,223.0,866.0,0.0,0.0,3.0,4213.0,-1.0,8.67,-1.0,1.0,1.55,423569817.0,0.0,30.0,-2.0,2.68,3.0,1.0,23.39,-1.0,0.0,2.25,1,4,,,,,,,
P106,1,106,,0.0,576170.0,1.0,1755622723.73,1.0,134.0,734.0,0.0,0.0,4.0,3214.0,-1.0,18.66,-1.0,1.0,3.24,1425073869.0,0.0,41.0,-2.0,2.23,3.0,1.0,143.84,1.0,0.0,8.69,1,4,,,,,,,
P107,1,107,,0.0,682875.0,1.0,1755623670.3,1.0,122.0,423.0,0.0,0.0,2.0,3142.0,1.0,4.69,1.0,1.0,3.64,5241980736.0,4.0,29.0,2.0,465.52,0.0,1.0,5.49,1.0,0.0,2.16,1,4,,,,,,,
P108,1,108,,0.0,495591.0,1.0,1755622576.63,1.0,233.0,819.0,0.0,0.0,3.0,4213.0,-2.0,14.43,-1.0,1.0,2.28,541283679.0,9.0,39.0,2.0,5.21,0.0,0.0,60.0,-1.0,0.0,2.91,1,4,,,,,,,
P109,1,109,,0.0,597170.0,1.0,1755622528.63,1.0,232.0,884.0,0.0,0.0,2.0,4132.0,2.0,4.69,1.0,1.0,4.55,7589604321.0,0.0,27.0,1.0,4.77,3.0,0.0,4.89,2.0,0.0,3.63,1,4,,,,,,,
P110,1,110,,0.0,179056.0,1.0,1755623137.32,1.0,121.0,873.0,0.0,0.0,1.0,2341.0,-1.0,19.3,-1.0,1.0,4.33,5430617298.0,0.0,15.0,0.0,4.01,,,,,,,1,4,,,,,,,
P111,1,111,,0.0,517808.0,1.0,1755622810.64,1.0,112.0,881.0,1.0,0.0,2.0,4132.0,-2.0,5.27,-1.0,1.0,3.51,4257693801.0,1.0,22.0,-1.0,11.14,3.0,1.0,,,,,1,4,,,,,,,
P112,1,112,,0.0,186713.0,1.0,1755622855.81,1.0,124.0,847.0,0.0,0.0,4.0,3214.0,-2.0,3.79,-1.0,1.0,2.87,2143685709.0,2.0,44.0,0.0,22.85,1.0,1.0,26.84,0.0,0.0,2.96,1,4,,,,,,,
P113,1,113,,0.0,788892.0,1.0,1755623312.72,1.0,131.0,745.0,0.0,0.0,1.0,4321.0,1.0,16.59,1.0,1.0,5.73,4153728096.0,9.0,16.0,1.0,41.51,2.0,1.0,93.05,1.0,1.0,11.61,1,4,,,,,,,
P114,1,114,,0.0,211043.0,1.0,1755623207.87,1.0,132.0,844.0,0.0,0.0,2.0,4132.0,-2.0,2.13,-1.0,1.0,1.85,4527108936.0,0.0,24.0,0.0,26.58,3.0,1.0,27.06,0.0,1.0,3.01,1,4,,,,,,,
P115,1,115,,0.0,635964.0,1.0,1755622883.8,1.0,114.0,883.0,0.0,0.0,4.0,1324.0,-1.0,2.8,-1.0,1.0,1.34,1254780396.0,2.0,45.0,0.0,12.3,3.0,0.0,2.88,-1.0,0.0,2.04,1,4,,,,,,,
P116,1,116,,0.0,235209.0,1.0,1755623215.06,1.0,213.0,827.0,0.0,0.0,3.0,2143.0,1.0,39.63,1.0,1.0,3.27,6948370521.0,2.0,34.0,0.0,8.37,3.0,1.0,23.89,0.0,0.0,3.1,1,4,,,,,,,
P117,1,117,,0.0,736588.0,1.0,1755623296.93,1.0,214.0,701.0,0.0,0.0,4.0,1234.0,-2.0,5.74,-1.0,1.0,2.25,1502348967.0,4.0,43.0,-1.0,30.4,1.0,1.0,162.18,0.0,1.0,19.12,1,4,,,,,,,
P118,1,118,,0.0,392595.0,1.0,1755623435.85,1.0,221.0,816.0,0.0,0.0,1.0,4321.0,2.0,3.98,1.0,1.0,22.11,4986713052.0,2.0,18.0,2.0,45.2,0.0,0.0,14.18,-2.0,0.0,7.38,1,4,,,,,,,
P119,1,119,,0.0,111509.0,1.0,1755623406.28,1.0,231.0,816.0,0.0,0.0,1.0,2431.0,-1.0,13.65,-1.0,1.0,4.54,4235017869.0,2.0,13.0,-1.0,5.94,3.0,1.0,62.34,-1.0,0.0,6.15,1,4,,,,,,,
P120,1,120,,0.0,750219.0,1.0,1755623144.74,1.0,221.0,885.0,0.0,0.0,1.0,3241.0,-1.0,4.6,-1.0,1.0,3.26,6543021789.0,3.0,13.0,-1.0,6.82,3.0,0.0,2.59,-1.0,0.0,5.22,1,4,,,,,,,
P121,1,121,,0.0,984837.0,1.0,1755623445.05,1.0,212.0,847.0,0.0,0.0,2.0,3142.0,-1.0,11.31,-1.0,1.0,8.66,3250476189.0,2.0,25.0,0.0,19.79,3.0,1.0,15.11,1.0,0.0,13.32,1,4,,,,,,,
P122,1,122,,0.0,135331.0,1.0,1755624136.05,1.0,211.0,784.0,0.0,0.0,1.0,2341.0,-1.0,14.17,-1.0,1.0,2.74,6302415789.0,7.0,17.0,1.0,32.03,0.0,1.0,68.88,0.0,1.0,13.74,1,4,,,,,,,
P123,1,123,,0.0,593969.0,1.0,1755623856.92,1.0,212.0,752.0,0.0,0.0,2.0,1342.0,-2.0,5.74,-1.0,1.0,4.87,3250476189.0,2.0,25.0,0.0,6.01,2.0,1.0,133.5,0.0,0.0,8.09,1,4,,,,,,,
P124,1,124,,0.0,113739.0,1.0,1755623638.55,1.0,233.0,832.0,0.0,0.0,3.0,4213.0,-2.0,8.86,-1.0,1.0,1.56,541283967.0,4.0,32.0,-1.0,18.46,3.0,1.0,41.5,-1.0,0.0,2.49,1,4,,,,,,,
P125,1,125,,0.0,627641.0,1.0,1755623610.21,1.0,114.0,867.0,0.0,0.0,4.0,3214.0,0.0,10.55,0.0,1.0,2.01,1254780396.0,7.0,43.0,-1.0,18.27,2.0,0.0,3.86,-1.0,0.0,5.49,1,4,,,,,,,
P126,1,126,,0.0,118757.0,1.0,1755623825.6,1.0,211.0,847.0,0.0,0.0,1.0,3421.0,-2.0,19.17,-1.0,1.0,3.53,6302415789.0,4.0,14.0,0.0,10.42,3.0,1.0,21.57,-1.0,1.0,6.69,1,4,,,,,,,
